platform,name,link,start_time,duration,status,duration_minutes,end_time,scraped_at
Codeforces,Codeforces Round 485 (Div. 2),https://codeforces.com/contest/987,2018-05-29 15:35:00,02:10,FINISHED,130,2018-05-29 17:45:00,2025-06-30 11:08:47
Codeforces,Avito Code Challenge 2018,https://codeforces.com/contest/981,2018-05-27 14:50:00,03:00,FINISHED,180,2018-05-27 17:50:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 484 (Div. 2),https://codeforces.com/contest/982,2018-05-17 16:35:00,02:00,FINISHED,120,2018-05-17 18:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 483 (Div. 1) [Thanks, Botan Investments and Victor Shaburov!]",https://codeforces.com/contest/983,2018-05-15 14:45:00,02:00,FINISHED,120,2018-05-15 16:45:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 483 (Div. 2) [Thanks, Botan Investments and Victor Shaburov!]",https://codeforces.com/contest/984,2018-05-15 14:45:00,02:00,FINISHED,120,2018-05-15 16:45:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 482 (Div. 2),https://codeforces.com/contest/979,2018-05-14 14:35:00,02:00,FINISHED,120,2018-05-14 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 480 (Div. 2),https://codeforces.com/contest/980,2018-05-08 15:05:00,02:00,FINISHED,120,2018-05-08 17:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 478 (Div. 2),https://codeforces.com/contest/975,2018-05-01 14:05:00,02:00,FINISHED,120,2018-05-01 16:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 477 (rated, Div. 1, based on VK Cup 2018 Round 3)",https://codeforces.com/contest/966,2018-04-29 13:15:00,02:30,FINISHED,150,2018-04-29 15:45:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 477 (rated, Div. 2, based on VK Cup 2018 Round 3)",https://codeforces.com/contest/967,2018-04-29 13:15:00,02:30,FINISHED,150,2018-04-29 15:45:00,2025-06-30 11:08:47
Codeforces,VK Cup 2018 - Round 3,https://codeforces.com/contest/925,2018-04-29 13:15:00,02:30,FINISHED,150,2018-04-29 15:45:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 476 (Div. 2) [Thanks, Telegram!]",https://codeforces.com/contest/965,2018-04-25 17:35:00,02:00,FINISHED,120,2018-04-25 19:35:00,2025-06-30 11:08:47
Codeforces,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 1),https://codeforces.com/contest/963,2018-04-17 14:05:00,02:00,FINISHED,120,2018-04-17 16:05:00,2025-06-30 11:08:47
Codeforces,Tinkoff Internship Warmup Round 2018 and Codeforces Round 475 (Div. 2),https://codeforces.com/contest/964,2018-04-17 14:05:00,02:00,FINISHED,120,2018-04-17 16:05:00,2025-06-30 11:08:47
Codeforces,"Divide by Zero 2018 and Codeforces Round 474 (Div. 1 + Div. 2, combined)",https://codeforces.com/contest/960,2018-04-07 16:05:00,02:30,FINISHED,150,2018-04-07 18:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 473 (Div. 2),https://codeforces.com/contest/959,2018-04-03 16:05:00,02:00,FINISHED,120,2018-04-03 18:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 472 (rated, Div. 1, based on VK Cup 2018 Round 2)",https://codeforces.com/contest/956,2018-03-24 15:35:00,02:15,FINISHED,135,2018-03-24 17:50:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 472 (rated, Div. 2, based on VK Cup 2018 Round 2)",https://codeforces.com/contest/957,2018-03-24 15:35:00,02:15,FINISHED,135,2018-03-24 17:50:00,2025-06-30 11:08:47
Codeforces,VK Cup 2018 - Round 2,https://codeforces.com/contest/924,2018-03-24 15:35:00,02:15,FINISHED,135,2018-03-24 17:50:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 471 (Div. 2),https://codeforces.com/contest/955,2018-03-23 16:35:00,02:30,FINISHED,150,2018-03-23 19:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 470 (rated, Div. 1, based on VK Cup 2018 Round 1)",https://codeforces.com/contest/947,2018-03-10 15:35:00,02:00,FINISHED,120,2018-03-10 17:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 470 (rated, Div. 2, based on VK Cup 2018 Round 1)",https://codeforces.com/contest/948,2018-03-10 15:35:00,02:00,FINISHED,120,2018-03-10 17:35:00,2025-06-30 11:08:47
Codeforces,VK Cup 2018 - Round 1,https://codeforces.com/contest/923,2018-03-10 15:35:00,02:00,FINISHED,120,2018-03-10 17:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 469 (Div. 1),https://codeforces.com/contest/949,2018-03-09 08:10:00,02:30,FINISHED,150,2018-03-09 10:40:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 469 (Div. 2),https://codeforces.com/contest/950,2018-03-09 08:10:00,02:30,FINISHED,150,2018-03-09 10:40:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 468 (Div. 1, based on Technocup 2018 Final Round)",https://codeforces.com/contest/930,2018-03-04 15:35:00,02:00,FINISHED,120,2018-03-04 17:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 468 (Div. 2, based on Technocup 2018 Final Round)",https://codeforces.com/contest/931,2018-03-04 15:35:00,02:00,FINISHED,120,2018-03-04 17:35:00,2025-06-30 11:08:47
Codeforces,Технокубок 2018 - Финал (только для онсайт-финалистов),https://codeforces.com/contest/944,2018-03-04 08:40:00,03:00,FINISHED,180,2018-03-04 11:40:00,2025-06-30 11:08:47
Codeforces,VK Cup 2018 - Квалификация 2,https://codeforces.com/contest/929,2018-03-02 15:35:00,24:00,FINISHED,1440,2018-03-03 15:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 467 (Div. 1),https://codeforces.com/contest/936,2018-02-25 16:05:00,02:00,FINISHED,120,2018-02-25 18:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 467 (Div. 2),https://codeforces.com/contest/937,2018-02-25 16:05:00,02:00,FINISHED,120,2018-02-25 18:05:00,2025-06-30 11:08:47
Codeforces,VK Cup 2018 - Квалификация 1,https://codeforces.com/contest/928,2018-02-24 15:35:00,24:00,FINISHED,1440,2018-02-25 15:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 466 (Div. 2),https://codeforces.com/contest/940,2018-02-24 09:35:00,02:00,FINISHED,120,2018-02-24 11:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 465 (Div. 2),https://codeforces.com/contest/935,2018-02-19 16:35:00,02:00,FINISHED,120,2018-02-19 18:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 464 (Div. 2),https://codeforces.com/contest/939,2018-02-17 10:05:00,02:00,FINISHED,120,2018-02-17 12:05:00,2025-06-30 11:08:47
Codeforces,"ICM Technex 2018 and Codeforces Round 463 (Div. 1 + Div. 2, combined)",https://codeforces.com/contest/932,2018-02-15 14:35:00,02:00,FINISHED,120,2018-02-15 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 462 (Div. 1),https://codeforces.com/contest/933,2018-02-14 12:05:00,02:00,FINISHED,120,2018-02-14 14:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 462 (Div. 2),https://codeforces.com/contest/934,2018-02-14 12:05:00,02:00,FINISHED,120,2018-02-14 14:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 461 (Div. 2),https://codeforces.com/contest/922,2018-02-07 17:15:00,02:00,FINISHED,120,2018-02-07 19:15:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 460 (Div. 2),https://codeforces.com/contest/919,2018-01-31 13:05:00,02:00,FINISHED,120,2018-01-31 15:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 459 (Div. 1),https://codeforces.com/contest/917,2018-01-29 14:35:00,02:00,FINISHED,120,2018-01-29 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 459 (Div. 2),https://codeforces.com/contest/918,2018-01-29 14:35:00,02:00,FINISHED,120,2018-01-29 16:35:00,2025-06-30 11:08:47
Codeforces,"Codecraft-18 and Codeforces Round 458 (Div. 1 + Div. 2, combined)",https://codeforces.com/contest/914,2018-01-20 15:35:00,03:00,FINISHED,180,2018-01-20 18:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 457 (Div. 2),https://codeforces.com/contest/916,2018-01-19 14:35:00,02:00,FINISHED,120,2018-01-19 16:35:00,2025-06-30 11:08:47
Codeforces,Hello 2018,https://codeforces.com/contest/913,2018-01-08 14:45:00,02:30,FINISHED,150,2018-01-08 17:15:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 456 (Div. 2),https://codeforces.com/contest/912,2018-01-05 14:35:00,02:00,FINISHED,120,2018-01-05 16:35:00,2025-06-30 11:08:47
Codeforces,Good Bye 2017,https://codeforces.com/contest/908,2017-12-29 15:40:00,02:30,FINISHED,150,2017-12-29 18:10:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 455 (Div. 2),https://codeforces.com/contest/909,2017-12-27 16:35:00,02:00,FINISHED,120,2017-12-27 18:35:00,2025-06-30 11:08:47
Codeforces,Технокубок 2018 - Отборочный Раунд 4,https://codeforces.com/contest/904,2017-12-23 14:05:00,02:00,FINISHED,120,2017-12-23 16:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 454 (Div. 1, based on Technocup 2018 Elimination Round 4)",https://codeforces.com/contest/906,2017-12-23 14:05:00,02:00,FINISHED,120,2017-12-23 16:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 454 (Div. 2, based on Technocup 2018 Elimination Round 4)",https://codeforces.com/contest/907,2017-12-23 14:05:00,02:00,FINISHED,120,2017-12-23 16:05:00,2025-06-30 11:08:47
Codeforces,Testing Round 14 (Unrated),https://codeforces.com/contest/910,2017-12-22 11:05:00,01:30,FINISHED,90,2017-12-22 12:35:00,2025-06-30 11:08:47
Codeforces,Технокубок 2018 - Ознакомительный Раунд 4,https://codeforces.com/contest/905,2017-12-21 13:00:00,48:00,FINISHED,2880,2017-12-23 13:00:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 453 (Div. 1),https://codeforces.com/contest/901,2017-12-19 15:35:00,02:00,FINISHED,120,2017-12-19 17:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 453 (Div. 2),https://codeforces.com/contest/902,2017-12-19 15:35:00,02:00,FINISHED,120,2017-12-19 17:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 452 (Div. 2),https://codeforces.com/contest/899,2017-12-17 06:35:00,02:00,FINISHED,120,2017-12-17 08:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 451 (Div. 2),https://codeforces.com/contest/898,2017-12-16 11:35:00,02:00,FINISHED,120,2017-12-16 13:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 450 (Div. 2),https://codeforces.com/contest/900,2017-12-11 16:05:00,02:00,FINISHED,120,2017-12-11 18:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 449 (Div. 1),https://codeforces.com/contest/896,2017-12-02 14:05:00,02:15,FINISHED,135,2017-12-02 16:20:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 449 (Div. 2),https://codeforces.com/contest/897,2017-12-02 14:05:00,02:15,FINISHED,135,2017-12-02 16:20:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 448 (Div. 2),https://codeforces.com/contest/895,2017-11-26 16:05:00,02:00,FINISHED,120,2017-11-26 18:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 447 (Div. 2),https://codeforces.com/contest/894,2017-11-19 13:55:00,02:00,FINISHED,120,2017-11-19 15:55:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 446 (Div. 1),https://codeforces.com/contest/891,2017-11-17 14:35:00,02:00,FINISHED,120,2017-11-17 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 446 (Div. 2),https://codeforces.com/contest/892,2017-11-17 14:35:00,02:00,FINISHED,120,2017-11-17 16:35:00,2025-06-30 11:08:47
Codeforces,Технокубок 2018 - Отборочный Раунд 3,https://codeforces.com/contest/886,2017-11-12 16:05:00,02:30,FINISHED,150,2017-11-12 18:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 445 (Div. 1, based on Technocup 2018 Elimination Round 3)",https://codeforces.com/contest/889,2017-11-12 16:05:00,02:30,FINISHED,150,2017-11-12 18:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 445 (Div. 2, based on Technocup 2018 Elimination Round 3)",https://codeforces.com/contest/890,2017-11-12 16:05:00,02:30,FINISHED,150,2017-11-12 18:35:00,2025-06-30 11:08:47
Codeforces,Технокубок 2018 - Ознакомительный Раунд 3,https://codeforces.com/contest/885,2017-11-09 15:00:00,72:00,FINISHED,4320,2017-11-12 15:00:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 444 (Div. 2),https://codeforces.com/contest/887,2017-11-03 16:05:00,02:30,FINISHED,150,2017-11-03 18:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 443 (Div. 1),https://codeforces.com/contest/878,2017-10-26 14:45:00,02:00,FINISHED,120,2017-10-26 16:45:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 443 (Div. 2),https://codeforces.com/contest/879,2017-10-26 14:45:00,02:00,FINISHED,120,2017-10-26 16:45:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 442 (Div. 2),https://codeforces.com/contest/877,2017-10-23 15:45:00,02:00,FINISHED,120,2017-10-23 17:45:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 441 (Div. 1, by Moscow Team Olympiad)",https://codeforces.com/contest/875,2017-10-16 11:05:00,02:00,FINISHED,120,2017-10-16 13:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 441 (Div. 2, by Moscow Team Olympiad)",https://codeforces.com/contest/876,2017-10-16 11:05:00,02:00,FINISHED,120,2017-10-16 13:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 440 (Div. 1, based on Technocup 2018 Elimination Round 2)",https://codeforces.com/contest/871,2017-10-15 08:05:00,02:00,FINISHED,120,2017-10-15 10:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 440 (Div. 2, based on Technocup 2018 Elimination Round 2)",https://codeforces.com/contest/872,2017-10-15 08:05:00,02:00,FINISHED,120,2017-10-15 10:05:00,2025-06-30 11:08:47
Codeforces,Technocup 2018 - Elimination Round 2,https://codeforces.com/contest/870,2017-10-15 08:05:00,02:00,FINISHED,120,2017-10-15 10:05:00,2025-06-30 11:08:47
Codeforces,Technocup 2018 - Practice Round 2,https://codeforces.com/contest/874,2017-10-12 07:00:00,72:00,FINISHED,4320,2017-10-15 07:00:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 439 (Div. 2),https://codeforces.com/contest/869,2017-10-06 13:35:00,02:00,FINISHED,120,2017-10-06 15:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 438 by Sberbank and Barcelona Bootcamp (Div. 1 + Div. 2 combined),https://codeforces.com/contest/868,2017-10-05 07:05:00,03:00,FINISHED,180,2017-10-05 10:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 437 (Div. 2, based on MemSQL Start[c]UP 3.0 - Round 2)",https://codeforces.com/contest/867,2017-09-30 17:05:00,03:00,FINISHED,180,2017-09-30 20:05:00,2025-06-30 11:08:47
Codeforces,MemSQL Start[c]UP 3.0 - Round 2 (onsite finalists),https://codeforces.com/contest/865,2017-09-30 17:05:00,03:00,FINISHED,180,2017-09-30 20:05:00,2025-06-30 11:08:47
Codeforces,MemSQL Start[c]UP 3.0 - Round 2 and Codeforces Round 437 (Div. 1),https://codeforces.com/contest/866,2017-09-30 17:05:00,03:00,FINISHED,180,2017-09-30 20:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 436 (Div. 2),https://codeforces.com/contest/864,2017-09-25 10:35:00,02:00,FINISHED,120,2017-09-25 12:35:00,2025-06-30 11:08:47
Codeforces,"Manthan, Codefest 17",https://codeforces.com/contest/855,2017-09-24 14:35:00,02:30,FINISHED,150,2017-09-24 17:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 435 (Div. 2),https://codeforces.com/contest/862,2017-09-19 15:05:00,02:00,FINISHED,120,2017-09-19 17:05:00,2025-06-30 11:08:47
Codeforces,Технокубок 2018 - Отборочный Раунд 1,https://codeforces.com/contest/858,2017-09-17 13:05:00,02:20,FINISHED,140,2017-09-17 15:25:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 434 (Div. 1, based on Technocup 2018 Elimination Round 1)",https://codeforces.com/contest/860,2017-09-17 13:05:00,02:20,FINISHED,140,2017-09-17 15:25:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 434 (Div. 2, based on Technocup 2018 Elimination Round 1)",https://codeforces.com/contest/861,2017-09-17 13:05:00,02:20,FINISHED,140,2017-09-17 15:25:00,2025-06-30 11:08:47
Codeforces,MemSQL Start[c]UP 3.0 - Round 1,https://codeforces.com/contest/859,2017-09-16 17:35:00,02:30,FINISHED,150,2017-09-16 20:05:00,2025-06-30 11:08:47
Codeforces,Технокубок 2018 - Ознакомительный Раунд 1,https://codeforces.com/contest/857,2017-09-14 12:00:00,72:00,FINISHED,4320,2017-09-17 12:00:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 433 (Div. 1, based on Olympiad of Metropolises)",https://codeforces.com/contest/853,2017-09-06 12:55:00,02:00,FINISHED,120,2017-09-06 14:55:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 433 (Div. 2, based on Olympiad of Metropolises)",https://codeforces.com/contest/854,2017-09-06 12:55:00,02:00,FINISHED,120,2017-09-06 14:55:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 432 (Div. 1, based on IndiaHacks Final Round 2017)",https://codeforces.com/contest/850,2017-09-04 14:35:00,02:30,FINISHED,150,2017-09-04 17:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 432 (Div. 2, based on IndiaHacks Final Round 2017)",https://codeforces.com/contest/851,2017-09-04 14:35:00,02:30,FINISHED,150,2017-09-04 17:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 431 (Div. 1),https://codeforces.com/contest/848,2017-09-01 13:35:00,02:00,FINISHED,120,2017-09-01 15:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 431 (Div. 2),https://codeforces.com/contest/849,2017-09-01 13:35:00,02:00,FINISHED,120,2017-09-01 15:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 430 (Div. 2),https://codeforces.com/contest/842,2017-08-29 15:05:00,02:00,FINISHED,120,2017-08-29 17:05:00,2025-06-30 11:08:47
Codeforces,AIM Tech Round 4 (Div. 1),https://codeforces.com/contest/843,2017-08-24 16:35:00,02:30,FINISHED,150,2017-08-24 19:05:00,2025-06-30 11:08:47
Codeforces,AIM Tech Round 4 (Div. 2),https://codeforces.com/contest/844,2017-08-24 16:35:00,02:30,FINISHED,150,2017-08-24 19:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 429 (Div. 1),https://codeforces.com/contest/840,2017-08-18 15:05:00,02:00,FINISHED,120,2017-08-18 17:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 429 (Div. 2),https://codeforces.com/contest/841,2017-08-18 15:05:00,02:00,FINISHED,120,2017-08-18 17:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 428 (Div. 2),https://codeforces.com/contest/839,2017-08-12 14:35:00,02:00,FINISHED,120,2017-08-12 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 427 (Div. 2),https://codeforces.com/contest/835,2017-07-31 14:35:00,02:00,FINISHED,120,2017-07-31 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 426 (Div. 1),https://codeforces.com/contest/833,2017-07-30 14:35:00,02:00,FINISHED,120,2017-07-30 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 426 (Div. 2),https://codeforces.com/contest/834,2017-07-30 14:35:00,02:00,FINISHED,120,2017-07-30 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 425 (Div. 2),https://codeforces.com/contest/832,2017-07-24 14:35:00,02:00,FINISHED,120,2017-07-24 16:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 424 (Div. 1, rated, based on VK Cup Finals)",https://codeforces.com/contest/830,2017-07-13 15:05:00,02:00,FINISHED,120,2017-07-13 17:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 424 (Div. 2, rated, based on VK Cup Finals)",https://codeforces.com/contest/831,2017-07-13 15:05:00,02:00,FINISHED,120,2017-07-13 17:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 423 (Div. 1, rated, based on VK Cup Finals)",https://codeforces.com/contest/827,2017-07-11 16:45:00,02:00,FINISHED,120,2017-07-11 18:45:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 423 (Div. 2, rated, based on VK Cup Finals)",https://codeforces.com/contest/828,2017-07-11 16:45:00,02:00,FINISHED,120,2017-07-11 18:45:00,2025-06-30 11:08:47
Codeforces,VK Cup 2017 - Finals,https://codeforces.com/contest/823,2017-07-09 08:05:00,03:00,FINISHED,180,2017-07-09 11:05:00,2025-06-30 11:08:47
Codeforces,VK Cup 2017 - Finals (practice session),https://codeforces.com/contest/826,2017-07-08 08:20:00,01:20,FINISHED,80,2017-07-08 09:40:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 422 (Div. 2),https://codeforces.com/contest/822,2017-07-02 16:05:00,02:00,FINISHED,120,2017-07-02 18:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 421 (Div. 1),https://codeforces.com/contest/819,2017-06-27 14:35:00,02:00,FINISHED,120,2017-06-27 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 421 (Div. 2),https://codeforces.com/contest/820,2017-06-27 14:35:00,02:00,FINISHED,120,2017-06-27 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 420 (Div. 2),https://codeforces.com/contest/821,2017-06-25 14:35:00,02:15,FINISHED,135,2017-06-25 16:50:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 419 (Div. 1),https://codeforces.com/contest/815,2017-06-17 14:35:00,02:00,FINISHED,120,2017-06-17 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 419 (Div. 2),https://codeforces.com/contest/816,2017-06-17 14:35:00,02:00,FINISHED,120,2017-06-17 16:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 418 (Div. 2),https://codeforces.com/contest/814,2017-06-07 12:15:00,02:00,FINISHED,120,2017-06-07 14:15:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 417 (Div. 2),https://codeforces.com/contest/812,2017-06-01 14:15:00,02:00,FINISHED,120,2017-06-01 16:15:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 416 (Div. 2),https://codeforces.com/contest/811,2017-05-27 09:35:00,02:00,FINISHED,120,2017-05-27 11:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 415 (Div. 1),https://codeforces.com/contest/809,2017-05-20 18:05:00,02:00,FINISHED,120,2017-05-20 20:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 415 (Div. 2),https://codeforces.com/contest/810,2017-05-20 18:05:00,02:00,FINISHED,120,2017-05-20 20:05:00,2025-06-30 11:08:47
Codeforces,"Tinkoff Challenge - Final Round (Codeforces Round 414, rated, Div. 1 + Div. 2)",https://codeforces.com/contest/794,2017-05-13 09:35:00,02:00,FINISHED,120,2017-05-13 11:35:00,2025-06-30 11:08:47
Codeforces,"Playrix Codescapes Cup (Codeforces Round 413, rated, Div. 1 + Div. 2)",https://codeforces.com/contest/799,2017-05-11 15:35:00,02:00,FINISHED,120,2017-05-11 17:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 412 (rated, Div. 1, based on VK Cup 2017 Round 3)",https://codeforces.com/contest/806,2017-05-07 15:45:00,03:00,FINISHED,180,2017-05-07 18:45:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 412 (rated, Div. 2, base on VK Cup 2017 Round 3)",https://codeforces.com/contest/807,2017-05-07 15:45:00,03:00,FINISHED,180,2017-05-07 18:45:00,2025-06-30 11:08:47
Codeforces,VK Cup 2017 - Round 3,https://codeforces.com/contest/773,2017-05-07 15:45:00,03:00,FINISHED,180,2017-05-07 18:45:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 411 (Div. 1),https://codeforces.com/contest/804,2017-05-04 14:50:00,02:00,FINISHED,120,2017-05-04 16:50:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 411 (Div. 2),https://codeforces.com/contest/805,2017-05-04 14:50:00,02:00,FINISHED,120,2017-05-04 16:50:00,2025-06-30 11:08:47
Codeforces,Tinkoff Challenge - Elimination Round,https://codeforces.com/contest/793,2017-04-23 16:45:00,02:00,FINISHED,120,2017-04-23 18:45:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 410 (Div. 2),https://codeforces.com/contest/798,2017-04-21 14:35:00,02:00,FINISHED,120,2017-04-21 16:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 409 (rated, Div. 1, based on VK Cup 2017 Round 2)",https://codeforces.com/contest/800,2017-04-16 15:35:00,02:00,FINISHED,120,2017-04-16 17:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 409 (rated, Div. 2, based on VK Cup 2017 Round 2)",https://codeforces.com/contest/801,2017-04-16 15:35:00,02:00,FINISHED,120,2017-04-16 17:35:00,2025-06-30 11:08:47
Codeforces,VK Cup 2017 - Round 2,https://codeforces.com/contest/772,2017-04-16 15:35:00,02:00,FINISHED,120,2017-04-16 17:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 408 (Div. 2),https://codeforces.com/contest/796,2017-04-10 16:35:00,02:00,FINISHED,120,2017-04-10 18:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 407 (Div. 1),https://codeforces.com/contest/788,2017-03-29 16:05:00,02:00,FINISHED,120,2017-03-29 18:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 407 (Div. 2),https://codeforces.com/contest/789,2017-03-29 16:05:00,02:00,FINISHED,120,2017-03-29 18:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 406 (Div. 1),https://codeforces.com/contest/786,2017-03-23 15:05:00,02:00,FINISHED,120,2017-03-23 17:05:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 406 (Div. 2),https://codeforces.com/contest/787,2017-03-23 15:05:00,02:00,FINISHED,120,2017-03-23 17:05:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 405 (rated, Div. 1, based on VK Cup 2017 Round 1)",https://codeforces.com/contest/790,2017-03-18 15:35:00,02:00,FINISHED,120,2017-03-18 17:35:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 405 (rated, Div. 2, based on VK Cup 2017 Round 1)",https://codeforces.com/contest/791,2017-03-18 15:35:00,02:00,FINISHED,120,2017-03-18 17:35:00,2025-06-30 11:08:47
Codeforces,VK Cup 2017 - Round 1,https://codeforces.com/contest/771,2017-03-18 15:35:00,02:00,FINISHED,120,2017-03-18 17:35:00,2025-06-30 11:08:47
Codeforces,Codeforces Round 404 (Div. 2),https://codeforces.com/contest/785,2017-03-15 15:05:00,02:10,FINISHED,130,2017-03-15 17:15:00,2025-06-30 11:08:47
Codeforces,VK Cup 2017 - Qualification 2,https://codeforces.com/contest/770,2017-03-11 12:00:00,24:00,FINISHED,1440,2017-03-12 12:00:00,2025-06-30 11:08:47
Codeforces,"Codeforces Round 403 (Div. 1, based on Technocup 2017 Finals)",https://codeforces.com/contest/781,2017-03-05 13:05:00,02:00,FINISHED,120,2017-03-05 15:05:00,2025-06-30 11:08:47
